#{"t_start": 1755854826.2525046, "env_id": "None"}
r,l,t
-5147.579605,4,206.755392
852.433423,4,206.761392
852.42719,4,206.768393
9374.278809,4,206.774392
-5576.728034,3,206.779393
-5116.72188,3,206.783393
374.289302,4,206.790493
-5607.578267,4,206.796494
9411.140616,4,206.803229
-5079.853294,3,206.807238
-5079.858033,3,206.812609
9852.418968,4,206.821733
-5576.725656,3,206.826995
-5539.853379,3,206.831505
9883.277619,3,206.839664
-5557.991464,3,206.847689
-5147.585459,4,206.855304
9343.413769,5,206.863302
-20656.549788,5,206.870816
-5576.724293,3,206.874814
-5607.583527,4,206.880815
-20147.563201,4,206.887326
-5557.993888,3,206.892326
-5576.727943,3,206.896326
920.167118,3,206.901889
-5656.57956,5,206.909249
-5607.580444,4,206.916402
-5656.582103,5,206.927013
-5147.584211,4,206.933348
-5116.724425,3,206.937357
343.436548,5,206.945989
-5557.990845,3,206.950397
-5656.5742,5,206.960911
-5116.722509,3,206.966737
-5557.99646,3,206.97166
9343.431138,5,206.979058
-5607.582956,4,206.985803
343.443306,5,206.993654
343.438722,5,207.002116
-5656.584059,5,207.011352
392.435798,4,207.019357
-5098.586434,3,207.025357
9852.421206,4,207.035869
423.278783,3,207.043868
9442.009032,3,207.04987
852.423702,4,207.05687
-5116.72394,3,207.06187
-5576.725728,3,207.066868
9423.271349,3,207.070869
-5098.589126,3,207.07587
-5607.579204,4,207.081871
-5147.580157,4,207.08887
-5656.579825,5,207.095869
343.431509,5,207.103868
343.434372,5,207.111868
-5539.857525,3,207.116878
-5147.585018,4,207.122874
-20576.712851,3,207.127874
9343.428873,5,207.134956
-5576.726625,3,207.140957
-5557.998276,3,207.148957
-5557.997823,3,207.15396
-5588.846093,4,207.159956
392.421732,4,207.165959
852.443393,4,207.172958
343.513647,5,207.180957
-20656.559124,5,207.187957
411.151805,4,207.195956
-5588.854385,4,207.202957
852.426276,4,207.208957
-20656.572115,5,207.21896
-5656.584606,5,207.228961
411.150809,4,207.235986
-5656.578349,5,207.244986
9343.422467,5,207.252985
343.435909,5,207.264987
9374.274664,4,207.270987
343.43256,5,207.279986
-5625.723426,4,207.285986
-5539.856798,3,207.291987
-5588.859542,4,207.297986
-5607.577994,4,207.303987
-5656.568345,5,207.311986
411.16173,4,207.31799
-20607.570588,4,207.324991
-5588.851878,4,207.331502
343.434712,5,207.338502
-5116.720944,3,207.343502
-5147.58615,4,207.350503
343.437384,5,207.357501
343.430706,5,207.365502
-5656.576126,5,207.377501
343.459365,5,207.387529
-20588.849477,4,207.394879
-5656.569303,5,207.409884
852.427787,4,207.417887
-5079.854878,3,207.423888
392.427888,4,207.433401
-5116.728125,3,207.440399
9343.425202,5,207.451401
343.428546,5,207.463401
852.422225,4,207.471399
343.433237,5,207.485399
442.00885,3,207.490397
-5147.585167,4,207.497398
-5607.579607,4,207.503398
852.42861,4,207.509399
-5116.72304,3,207.517402
-5147.581367,4,207.527402
-5656.579286,5,207.540913
-5656.572736,5,207.548912
-20656.570994,5,207.557913
-5625.722412,4,207.564911
9883.276058,3,207.569911
9852.421193,4,207.57691
-5147.572816,4,207.582913
-5625.716426,4,207.592912
-5539.856889,3,207.597913
-20098.569833,3,207.602913
9901.413797,3,207.607912
-5539.852843,3,207.612912
-5079.855545,3,207.617916
343.435956,5,207.626919
343.428122,5,207.635965
343.474989,5,207.644963
852.43044,4,207.651963
374.283674,4,207.658963
-5588.85416,4,207.664963
-5576.722009,3,207.669964
852.435196,4,207.676964
-5656.571726,5,207.683966
-5079.856967,3,207.688964
-5147.586822,4,207.695964
9920.143338,3,207.704962
-5098.587239,3,207.709962
-5576.719576,3,207.715973
-5576.723842,3,207.720971
9883.275011,3,207.725971
343.434328,5,207.733437
-5576.72814,3,207.738436
392.420156,4,207.745439
-5098.580878,3,207.750438
343.427838,5,207.757438
343.445452,5,207.765437
9343.426574,5,207.773436
852.423763,4,207.779437
-20656.561795,5,207.787436
343.431636,5,207.795436
411.159023,4,207.801436
9920.144025,3,207.806436
392.430238,4,207.81544
-5656.575425,5,207.82344
-5116.725038,3,207.828948
-5656.579571,5,207.836953
-5557.998178,3,207.841954
-5625.710224,4,207.848955
-5147.584943,4,207.855955
9343.431594,5,207.863952
343.485691,5,207.870952
343.440887,5,207.878954
-5607.580582,4,207.884953
-5588.852136,4,207.890953
-20116.720664,3,207.895954
9343.421484,5,207.903953
9442.00705,3,207.907955
392.420335,4,207.912953
343.439867,5,207.922958
-5116.724264,3,207.926957
-5607.581836,4,207.933474
343.430903,5,207.941472
9460.144729,3,207.946472
901.420612,3,207.950475
883.280719,3,207.955472
-5625.716046,4,207.961472
-5656.576579,5,207.969472
9852.420396,4,207.975473
852.456428,4,207.981473
-5625.722302,4,207.989022
343.430597,5,208.000036
-5607.583787,4,208.006036
-5656.579735,5,208.013036
-20625.711058,4,208.020041
-5588.850423,4,208.026039
-5656.576168,5,208.037546
-5079.856934,3,208.042546
411.156188,4,208.048546
920.151186,3,208.053546
343.436449,5,208.061549
9392.413189,4,208.067545
852.430396,4,208.072545
343.430894,5,208.080545
9343.417075,5,208.088545
343.42746,5,208.096546
9423.277538,3,208.101546
392.429671,4,208.107546
-20625.714289,4,208.113546
9411.144298,4,208.119553
343.443362,5,208.127555
343.455322,5,208.13507
-5588.850384,4,208.145067
-5576.726159,3,208.150067
852.427804,4,208.156067
-5656.58695,5,208.163067
-20656.550174,5,208.171067
343.428884,5,208.178068
343.45065,5,208.187069
-20147.576402,4,208.193069
-20588.846628,4,208.20007
392.420459,4,208.207072
-5147.579745,4,208.214068
901.422874,3,208.220071
343.430605,5,208.228073
-5607.584998,4,208.234583
343.435778,5,208.243586
-5098.58851,3,208.249582
442.019489,3,208.258584
343.431532,5,208.267583
-5557.996182,3,208.272583
9411.154441,4,208.279583
9852.421439,4,208.286585
-5656.576958,5,208.297582
343.434052,5,208.305582
343.434989,5,208.313582
901.418661,3,208.319586
-5539.856893,3,208.323588
374.303494,4,208.330099
343.430515,5,208.339097
-5656.571142,5,208.347098
852.437213,4,208.355097
-5588.850285,4,208.361099
-5116.721464,3,208.371098
-5656.582614,5,208.379098
-5656.578118,5,208.386098
411.152056,4,208.391098
9411.147376,4,208.398098
-5539.851429,3,208.403098
-5539.854773,3,208.409097
-5656.577695,5,208.417106
9852.415407,4,208.424104
460.154183,3,208.429105
-5607.580851,4,208.435216
-5539.853859,3,208.440216
343.427937,5,208.448215
343.427882,5,208.456215
-5147.579249,4,208.462216
-5539.856572,3,208.467217
-5098.585228,3,208.472214
9852.42171,4,208.481217
-5116.722429,3,208.486217
343.426886,5,208.494217
343.450919,5,208.502216
-5079.855895,3,208.507217
-5147.580219,4,208.513215
920.156446,3,208.51822
411.164487,4,208.52422
343.451746,5,208.532731
-5576.729822,3,208.53673
343.435764,5,208.54473
-5539.858286,3,208.54973
-5147.567606,4,208.555729
374.288282,4,208.56373
-5656.582739,5,208.57573
9392.414773,4,208.58173
343.431314,5,208.594735
343.439738,5,208.60273
9343.421204,5,208.609731
-5098.583878,3,208.614735
411.154645,4,208.621735
-5557.995557,3,208.626735
343.433802,5,208.634247
392.423404,4,208.640247
-5539.852853,3,208.644247
852.425833,4,208.650248
343.42919,5,208.658247
9901.414215,3,208.662248
883.285959,3,208.667247
-20656.56429,5,208.675246
852.43093,4,208.681247
-5656.577437,5,208.689248
343.427897,5,208.700247
-5588.854818,4,208.706246
901.419883,3,208.711248
343.435199,5,208.719256
852.431395,4,208.725252
9901.414668,3,208.730764
343.427342,5,208.737763
-20079.850668,3,208.742764
-5656.574514,5,208.749768
-20656.567118,5,208.757764
-5607.581124,4,208.763762
-5576.725713,3,208.768763
343.442467,5,208.776764
-5656.575521,5,208.782765
-5098.586922,3,208.786763
343.436438,5,208.793764
-5656.574209,5,208.801764
9392.420226,4,208.810765
411.15456,4,208.816772
9852.412206,4,208.823769
-5656.570406,5,208.831275
852.428875,4,208.837275
883.278451,3,208.842275
-5656.583385,5,208.850276
411.16621,4,208.857276
-5576.727321,3,208.861275
374.282605,4,208.868275
-5607.586128,4,208.874276
-20656.562748,5,208.882276
-5116.72152,3,208.887275
374.282056,4,208.893274
-5098.58615,3,208.898274
9343.428288,5,208.906276
411.160164,4,208.912274
-5656.569783,5,208.923277
-5098.584133,3,208.928277
852.420008,4,208.934783
852.436806,4,208.940783
9920.14571,3,208.945782
-5656.576013,5,208.953783
-5098.588775,3,208.957783
343.432325,5,208.965786
-5607.581189,4,208.971784
-5116.722806,3,208.976785
392.432287,4,208.983784
852.442415,4,208.988784
852.428499,4,208.994786
343.435507,5,209.002784
-20656.559304,5,209.01079
9901.413052,3,209.01579
-5656.583271,5,209.023793
-5098.588681,3,209.027795
392.421632,4,209.038306
852.464605,4,209.044306
-5079.857245,3,209.049306
-5098.587943,3,209.054306
-5539.856471,3,209.059306
343.441038,5,209.067306
-5656.587408,5,209.075306
460.148557,3,209.079304
343.435293,5,209.087304
-20656.562654,5,209.095305
852.423425,4,209.101305
-5539.856505,3,209.106304
-5557.998003,3,209.111305
411.155326,4,209.117309
-20588.847796,4,209.123309
9920.14316,3,209.128309
-5656.580294,5,209.135815
-5607.578164,4,209.145817
-5656.572888,5,209.152817
343.435539,5,209.16083
374.294392,4,209.167816
-5079.85673,3,209.172819
411.157565,4,209.178817
-5147.579635,4,209.184817
9392.410986,4,209.190817
-5607.585086,4,209.196817
-5079.858544,3,209.201817
-5588.852921,4,209.207817
-5656.57111,5,209.215821
-5147.5814,4,209.22182
-20656.57077,5,209.22933
-5656.575303,5,209.237334
343.430873,5,209.245334
343.480618,5,209.256334
-5656.576392,5,209.264334
-5607.585342,4,209.270335
343.429731,5,209.277335
343.435312,5,209.285335
343.425259,5,209.293335
-5625.720229,4,209.299336
-5607.579101,4,209.306334
-5079.853516,3,209.310333
-5116.727702,3,209.315338
-5079.855619,3,209.320338
9920.142141,3,209.325338
-5656.578519,5,209.333444
-5147.585817,4,209.339442
9901.412362,3,209.344446
9460.141515,3,209.349987
343.429762,5,209.366016
343.434677,5,209.374017
9392.416102,4,209.380017
-20656.56965,5,209.388017
9852.414112,4,209.394018
-5098.585948,3,209.399017
392.443585,4,209.405017
392.422556,4,209.412017
-5656.579675,5,209.420021
-5079.857461,3,209.425022
-5116.723258,3,209.42953
-5656.575565,5,209.437534
343.434484,5,209.445535
343.433988,5,209.453534
883.283823,3,209.457536
852.432277,4,209.464535
-5656.567914,5,209.475535
9343.417309,5,209.483534
-5557.992735,3,209.487533
-5588.846995,4,209.494539
-5116.722476,3,209.499537
343.448785,5,209.507534
-5656.576744,5,209.515542
-5607.587578,4,209.521538
-5147.584617,4,209.526537
343.443289,5,209.535049
-5147.58231,4,209.541048
374.287881,4,209.547048
343.431386,5,209.555048
-5147.584731,4,209.56105
-20147.579313,4,209.568048
-5116.728767,3,209.572048
-5147.58534,4,209.579048
-5656.570975,5,209.590048
-5607.576321,4,209.596048
9343.420525,5,209.604048
-5557.996849,3,209.609048
423.28294,3,209.614048
-20656.571838,5,209.621051
9901.416343,3,209.626051
411.153761,4,209.632563
-5098.588168,3,209.637562
9442.001439,3,209.641563
-5607.584779,4,209.647563
9460.147096,3,209.652562
901.424248,3,209.656562
9920.147192,3,209.661562
343.427219,5,209.677566
343.441764,5,209.686568
343.433827,5,209.699565
9442.000628,3,209.704562
-5539.858374,3,209.709562
343.430136,5,209.71757
343.431619,5,209.72557
9442.002371,3,209.731084
-5656.579468,5,209.739082
343.423633,5,209.746996
-5588.852268,4,209.752996
343.441056,5,212.150275
9343.422589,5,212.158898
-5539.854282,3,212.163899
-20656.563952,5,212.170898
-20656.570043,5,212.178898
883.280253,3,212.1839
-5557.995774,3,212.188899
-5656.581394,5,212.195899
-5147.580938,4,212.201898
9411.144291,4,212.208898
-5607.580802,4,212.214902
-5625.721581,4,212.220356
-5539.856642,3,212.225356
-5656.57916,5,212.233869
-20116.714437,3,212.239106
-20116.719663,3,212.244107
-5116.72725,3,212.251107
9852.420198,4,212.258107
343.457703,5,212.265465
-5557.997051,3,212.270465
9852.415225,4,212.276465
-5539.856085,3,212.281639
343.447032,5,212.28879
-20656.568071,5,212.296789
392.434049,4,212.302896
343.43758,5,212.311019
-5539.853182,3,212.315016
-5656.574027,5,212.323125
-5539.856603,3,212.32813
-5625.722124,4,212.333639
343.441549,5,212.341793
411.150856,4,212.347793
9920.141206,3,212.352801
392.428506,4,212.360806
-5656.583586,5,212.368937
-5116.723536,3,212.372938
-5656.582375,5,212.378936
-5539.857672,3,212.382937
-5098.585824,3,212.386937
-5116.72814,3,212.391937
883.278909,3,212.395937
343.42665,5,212.404446
-5656.584725,5,212.411835
9460.144137,3,212.416872
343.427841,5,212.424969
343.438654,5,212.432481
-5098.586227,3,212.436634
423.279712,3,212.440631
-5656.574615,5,212.447632
411.15667,4,212.45421
392.434096,4,212.460211
343.451424,5,212.469528
-5625.719887,4,212.475528
-20656.570364,5,212.482522
-20656.562928,5,212.490522
9411.148237,4,212.496523
9374.281937,4,212.502523
-5079.855957,3,212.507522
-5098.585298,3,212.512526
343.448817,5,212.520529
343.434063,5,212.527862
343.447701,5,212.536746
374.285281,4,212.542749
-5656.576206,5,212.550914
411.152083,4,212.556913
-5607.582016,4,212.564057
392.42955,4,212.570199
-5576.724404,3,212.5784
852.422483,4,212.585084
-5656.578327,5,212.593454
-5539.856564,3,212.598454
392.424281,4,212.603461
-5098.589652,3,212.608591
-5576.725444,3,212.612595
9920.143344,3,212.616975
-5625.716233,4,212.624033
9343.426279,5,212.631032
-5656.572433,5,212.640411
-20539.842779,3,212.644413
-5116.722896,3,212.649413
392.423355,4,212.655624
9343.42096,5,212.663724
-5539.854834,3,212.668721
-5656.578169,5,212.676734
423.279413,3,212.685268
-5625.719115,4,212.691267
374.283695,4,212.697269
-5147.582549,4,212.703279
-5656.575473,5,212.711278
343.447593,5,212.719563
-5147.58215,4,212.725562
392.426317,4,212.731382
-5079.855688,3,212.736512
374.295305,4,212.742514
9920.141936,3,212.746512
-5539.858679,3,212.751512
-5588.848859,4,212.757512
901.418682,3,212.762091
-5607.577925,4,212.768101
423.297738,3,212.773101
-5147.578821,4,212.779101
-5147.580834,4,212.785222
343.443785,5,212.795129
852.433076,4,212.802245
-5656.576326,5,212.809649
-5147.579386,4,212.815649
9392.421394,4,212.822003
9852.415105,4,212.828015
-5557.995433,3,212.833176
-5656.570981,5,212.841919
-5656.579312,5,212.848919
343.453939,5,212.856181
392.44207,4,212.862181
-5607.584704,4,212.867366
-5656.583615,5,212.875517
-5147.579612,4,212.8816
9343.422363,5,212.8886
-5576.726662,3,212.8936
-5607.582702,4,212.902599
-5607.582901,4,212.9086
-5098.580618,3,212.913599
-5147.579338,4,212.920614
-5098.582272,3,212.924614
852.429494,4,212.931118
-5656.574808,5,212.938123
-5588.852075,4,212.943122
-5656.577555,5,212.949123
343.434956,5,212.956123
9423.275161,3,212.960123
-5147.583591,4,212.966122
-5588.851146,4,212.972123
-20625.712139,4,212.978128
374.281572,4,212.984688
-5656.571847,5,212.992687
9343.419595,5,213.0008
343.432483,5,213.007799
-5656.579683,5,213.019953
343.434735,5,213.027957
-5098.588886,3,213.033465
343.433642,5,213.041463
-20147.579035,4,213.047466
9423.271733,3,213.052464
374.302551,4,213.058466
343.429673,5,213.065463
343.453714,5,213.072463
-20656.566032,5,213.079647
852.454088,4,213.086644
-20656.559713,5,213.093644
-5539.854557,3,213.098645
-5607.582123,4,213.104652
343.435257,5,213.112652
-5147.582418,4,213.119159
-5098.589277,3,213.126266
920.172223,3,213.13177
-5607.580762,4,213.137775
-5607.581286,4,213.143775
9901.412123,3,213.148775
-20625.719043,4,213.155052
9392.420973,4,213.161058
-5656.573278,5,213.169127
343.439743,5,213.177127
343.444376,5,213.184128
-5588.848954,4,213.189137
-5607.582216,4,213.195138
-5607.586041,4,213.201139
343.439555,5,213.208137
343.489711,5,213.216165
343.437097,5,213.224521
343.42955,5,213.23503
411.165954,4,213.24103
392.432761,4,213.24703
343.474145,5,213.254415
343.45952,5,213.262821
-5539.851428,3,213.267911
-5607.580536,4,213.272911
-5656.571327,5,213.279911
-20147.572699,4,213.286027
343.440255,5,213.294029
411.154865,4,213.299027
-5607.585305,4,213.30503
9423.272031,3,213.310138
852.426408,4,213.316139
-5607.579949,4,213.322145
343.430547,5,213.330143
343.44365,5,213.337572
343.434407,5,213.348569
-5079.855852,3,213.353566
-20098.498386,3,213.358007
-5116.722793,3,213.363601
-20147.572296,4,213.369601
343.44521,5,213.376866
920.154657,3,213.382068
9852.41528,4,213.387458
-5539.85678,3,213.392466
9920.144358,3,213.397467
-20656.573176,5,213.405466
-5576.72693,3,213.409466
-5079.853321,3,213.414466
-5607.581165,4,213.42047
-5656.573712,5,213.427781
-5607.583235,4,213.433403
343.432024,5,213.441002
-5079.85457,3,213.448131
343.432772,5,213.459324
-5079.856058,3,213.463841
-5588.849288,4,213.470201
-5607.584862,4,213.476203
-20147.558851,4,213.482413
374.28064,4,213.488024
9901.411841,3,213.492025
9374.280686,4,213.497025
-5116.727016,3,213.501127
-5576.726441,3,213.505137
343.427829,5,213.511141
9343.416976,5,213.518253
343.431473,5,213.524253
-20656.575323,5,213.530253
9411.14829,4,213.536108
423.278784,3,213.540108
374.282188,4,213.546109
-5576.723927,3,213.550225
343.43678,5,213.558224
343.432504,5,213.569224
-5557.992923,3,213.574224
343.425102,5,213.581227
-5079.85344,3,213.586225
343.47054,5,213.594225
343.45574,5,213.602552
9343.414562,5,213.61055
-20656.545956,5,213.618041
-20588.845725,4,213.624041
423.284841,3,213.62804
852.423474,4,213.633555
-5656.577508,5,213.639858
343.441199,5,213.645868
852.434874,4,213.652312
-5539.855925,3,213.656313
-5656.572184,5,213.66431
-5656.575892,5,213.674312
-20656.573817,5,213.682312
-5588.853678,4,213.688312
-20625.706084,4,213.694315
852.427559,4,213.699313
9343.424115,5,213.706367
9343.431888,5,213.714367
343.443632,5,213.721526
-5607.582793,4,213.728527
-5656.583714,5,213.734958
343.431737,5,213.742957
-5098.588842,3,213.747957
-5098.582037,3,213.752957
-5079.856277,3,213.756957
343.442079,5,213.764958
343.42527,5,213.770956
-5147.576778,4,213.775958
392.423136,4,213.785055
411.15346,4,213.791053
-5656.566374,5,213.799077
852.424708,4,213.804077
-5147.585464,4,213.809077
-5656.578007,5,213.816077
374.281415,4,213.823539
343.438799,5,213.83169
852.436954,4,213.838196
343.439747,5,213.8472
343.436444,5,213.856199
9920.146068,3,213.861197
-5116.725258,3,213.866199
852.424945,4,213.872198
-5656.574078,5,213.8802
-5607.582488,4,213.886677
-5079.85489,3,213.893901
-20656.571174,5,213.901901
9920.1498,3,213.906901
343.433292,5,213.914903
-5116.728149,3,213.919905
-5147.580447,4,213.925997
392.425726,4,213.931997
883.285718,3,213.937511
-5079.858321,3,213.942784
-5588.85179,4,213.947781
343.450908,5,213.954915
-5656.579103,5,213.960916
-5539.856941,3,213.964915
9343.419213,5,213.972032
343.428675,5,213.978037
392.426214,4,213.984032
-20656.566777,5,213.991321
-20588.8317,4,213.996321
-5607.581689,4,214.004933
-5079.857904,3,214.008935
343.435434,5,214.015935
343.436367,5,214.021937
343.439991,5,214.028937
423.294681,3,214.033119
-5539.85411,3,214.037631
343.451184,5,214.044636
343.453434,5,214.052876
920.150375,3,214.057876
-5656.571321,5,214.064877
